id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance
13422,2011-08-13,19:04,第21節,第1日,神戸,横浜FM,ホームズスタジアム神戸,晴,28.8,79,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),13930
13423,2011-08-13,19:03,第21節,第1日,広島,名古屋,コカ・コーラウエスト広島スタジアム,晴,30.4,73,スカパー/e2/スカパー光(J sports Plus),7099
13424,2011-08-14,18:03,第21節,第2日,新潟,浦和,東北電力ビッグスワンスタジアム,晴,29.6,69,スカパー/e2/スカパー光,37375
13425,2011-08-14,19:03,第21節,第2日,磐田,柏,ヤマハスタジアム(磐田),晴,27.6,84,スカパー/e2/スカパー光/ひかりTV,12472
13426,2011-08-14,19:03,第21節,第2日,福岡,川崎F,レベルファイブスタジアム,曇,26.0,79,スカパー/e2/スカパー光(J sports Plus),9581
13427,2011-08-20,18:04,第22節,第1日,甲府,浦和,国立競技場,曇,24.8,64,スカパー/e2/スカパー光,21589
13428,2011-08-20,18:03,第22節,第1日,G大阪,川崎F,万博記念競技場,雨,23.9,93,スカパー/e2/スカパー光,12119
13429,2011-08-20,18:33,第22節,第1日,鹿島,広島,県立カシマサッカースタジアム,曇,23.7,83,スカパー/e2/スカパー光(J sports Plus),16237
13430,2011-08-20,18:34,第22節,第1日,清水,C大阪,アウトソーシングスタジアム日本平,曇,24.3,70,スカパー/e2/スカパー光,12823
13431,2011-08-20,19:00,第22節,第1日,大宮,山形,NACK5スタジアム大宮,雨,23.9,81,スカパー/スカパー光/e2(フジテレビTWO),7730
13432,2011-08-20,19:00,第22節,第1日,柏,福岡,日立柏サッカー場,曇のち雨,23.4,85,スカパー/スカパー光/e2(フジテレビONE),8470
13433,2011-08-20,19:04,第22節,第1日,横浜FM,磐田,日産スタジアム,曇のち雨,23.3,82,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),24518
13434,2011-08-20,19:04,第22節,第1日,名古屋,仙台,名古屋市瑞穂陸上競技場,雨,23.4,92,スカパー/e2/スカパー光/BS/ひかりTV,13365
13435,2011-08-20,19:04,第22節,第1日,神戸,新潟,ホームズスタジアム神戸,屋内,26.4,64,スカパー/e2/スカパー光,11340
13436,2011-08-24,19:04,第23節,第1日,山形,清水,NDソフトスタジアム山形,曇,25.1,80,スカパー/e2/スカパー光,6942
13437,2011-08-24,19:04,第23節,第1日,浦和,広島,埼玉スタジアム2002,曇,27.6,75,スカパー/e2/スカパー光/BS/テレ玉/ひかりTV,27947
13438,2011-08-24,19:03,第23節,第1日,川崎F,名古屋,等々力陸上競技場,曇のち雨,26.9,82,スカパー/e2/スカパー光,19754
13439,2011-08-24,19:04,第23節,第1日,甲府,鹿島,山梨中銀スタジアム,曇のち雨,26.9,70,スカパー/e2/スカパー光,11959
13440,2011-08-24,19:03,第23節,第1日,新潟,大宮,東北電力ビッグスワンスタジアム,曇,26.5,68,スカパー/e2/スカパー光/ひかりTV,18175
13441,2011-08-24,19:03,第23節,第1日,磐田,仙台,ヤマハスタジアム(磐田),曇のち雨,25.6,89,スカパー/e2/スカパー光,8693
13442,2011-08-24,19:04,第23節,第1日,G大阪,柏,万博記念競技場,曇,29.4,71,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,12635
13443,2011-08-24,19:03,第23節,第1日,福岡,神戸,レベルファイブスタジアム,曇,25.6,91,スカパー/スカパー光/e2(フジテレビTWO),6119
13444,2011-08-24,19:33,第23節,第1日,横浜FM,C大阪,ニッパツ三ツ沢球技場,曇のち雨,26.3,88,スカパー/e2/スカパー光(J sports Plus),10480
13445,2011-08-27,19:03,第24節,第1日,仙台,山形,ユアテックスタジアム仙台,晴,23.3,77,スカパー/e2/スカパー光,19087
13446,2011-08-27,19:03,第24節,第1日,大宮,磐田,NACK5スタジアム大宮,曇,24.5,75,スカパー/e2/スカパー光(J sports Plus)/テレ玉,10013
13447,2011-08-27,19:04,第24節,第1日,清水,横浜FM,アウトソーシングスタジアム日本平,晴,26.4,76,スカパー/e2/スカパー光/BS/ひかりTV,17162
13448,2011-08-27,19:04,第24節,第1日,広島,新潟,広島ビッグアーチ,曇のち雨,26.2,86,スカパー/e2/スカパー光,14852
13449,2011-08-28,18:03,第24節,第2日,柏,川崎F,日立柏サッカー場,晴,25.3,82,スカパー/e2/スカパー光/ひかりTV,10703
13450,2011-08-28,18:04,第24節,第2日,C大阪,浦和,大阪長居スタジアム,晴,28.9,62,スカパー/e2/スカパー光,26248
13451,2011-08-28,18:04,第24節,第2日,神戸,G大阪,ホームズスタジアム神戸,晴,28.8,72,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録)/毎日放送(録),17177
13452,2011-08-28,18:34,第24節,第2日,鹿島,福岡,県立カシマサッカースタジアム,晴,23.8,88,スカパー/e2/スカパー光,13434
13453,2011-08-28,19:03,第24節,第2日,名古屋,甲府,豊田スタジアム,曇,26.9,72,スカパー/e2/スカパー光(J sports Plus),19061
13454,2011-09-10,19:04,第25節,第1日,柏,名古屋,日立柏サッカー場,晴,27.3,83,スカパー/e2/スカパー光,10914
13455,2011-09-10,19:03,第25節,第1日,新潟,鹿島,東北電力ビッグスワンスタジアム,曇,23.7,73,スカパー/e2/スカパー光/ひかりTV,25819
13456,2011-09-10,19:03,第25節,第1日,磐田,清水,エコパスタジアム,晴,25.6,87,スカパー/e2/スカパー光,30516
13457,2011-09-10,19:04,第25節,第1日,G大阪,大宮,万博記念競技場,晴,28.3,76,スカパー/e2/スカパー光/BS,15106
13458,2011-09-10,18:04,第25節,第1日,C大阪,広島,大阪長居スタジアム,晴,28.1,81,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録),20160
13459,2011-09-10,18:03,第25節,第1日,福岡,横浜FM,レベルファイブスタジアム,曇,28.3,81,スカパー/e2/スカパー光,15818
13460,2011-09-11,18:03,第25節,第2日,浦和,山形,埼玉スタジアム2002,晴,27.9,71,スカパー/e2/スカパー光(J Sports Plus)/テレ玉,27709
13461,2011-09-11,19:04,第25節,第2日,川崎F,神戸,等々力陸上競技場,曇,28.4,61,スカパー/e2/スカパー光(TBSチャンネル),14918
13462,2011-09-11,18:04,第25節,第2日,甲府,仙台,山梨中銀スタジアム,晴のち曇,27.0,65,スカパー/e2/スカパー光/ひかりTV,11176
13463,2011-09-17,19:04,第26節,第1日,仙台,新潟,ユアテックスタジアム仙台,曇,26.4,82,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,16046
13464,2011-09-17,19:04,第26節,第1日,山形,川崎F,NDソフトスタジアム山形,曇,25.5,87,スカパー/e2/スカパー光/ひかりTV,10333
13465,2011-09-17,18:33,第26節,第1日,甲府,福岡,山梨中銀スタジアム,曇,24.6,85,スカパー/e2/スカパー光,9100
13466,2011-09-17,14:04,第26節,第1日,清水,浦和,エコパスタジアム,曇,28.3,79,スカパー/e2/スカパー光/テレビ静岡,21524
13467,2011-09-17,19:04,第26節,第1日,神戸,柏,神戸総合運動公園ユニバー記念競技場,曇,25.9,81,スカパー/e2/スカパー光/BS,14253
13468,2011-09-17,19:04,第26節,第1日,広島,磐田,広島ビッグアーチ,雨のち曇,24.6,93,スカパー/e2/スカパー光/ひかりTV,11894
13469,2011-09-18,18:34,第26節,第2日,鹿島,名古屋,県立カシマサッカースタジアム,晴,27.6,81,スカパー/e2/スカパー光,22258
13470,2011-09-18,19:03,第26節,第2日,大宮,C大阪,熊谷スポーツ文化公園陸上競技場,晴,27.4,73,スカパー/e2/スカパー光(J Sports Plus),9781
13471,2011-09-18,18:03,第26節,第2日,横浜FM,G大阪,日産スタジアム,晴,28.9,67,スカパー/e2/スカパー光,37725
13472,2011-09-23,14:03,第27節,第1日,名古屋,神戸,名古屋市瑞穂陸上競技場,晴,25.6,26,スカパー/e2/スカパー光(J Sports Plus)/NHK名古屋,15987
13473,2011-09-23,18:04,第27節,第1日,C大阪,山形,キンチョウスタジアム,晴,21.4,42,スカパー/e2/スカパー光/ひかりTV,10609
13474,2011-09-24,16:04,第27節,第2日,鹿島,浦和,県立カシマサッカースタジアム,晴,20.9,54,スカパー/e2/スカパー光,25061
13475,2011-09-24,19:03,第27節,第2日,川崎F,清水,等々力陸上競技場,曇,20.6,53,スカパー/e2/スカパー光,20973
13476,2011-09-24,15:04,第27節,第2日,横浜FM,仙台,日産スタジアム,晴,24.5,31,スカパー/e2/スカパー光/BS,23204
13477,2011-09-24,19:03,第27節,第2日,磐田,新潟,ヤマハスタジアム(磐田),晴,20.6,70,スカパー/e2/スカパー光/ひかりTV,9251
13478,2011-09-24,18:03,第27節,第2日,G大阪,甲府,万博記念競技場,晴,20.1,53,スカパー/e2/スカパー光(J Sports Plus),19882
13479,2011-09-25,15:04,第27節,第3日,柏,大宮,日立柏サッカー場,晴一時曇,23.1,46,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,10875
13480,2011-09-25,16:03,第27節,第3日,福岡,広島,レベルファイブスタジアム,晴時々曇,24.5,52,スカパー/e2/スカパー光,12540
13481,2011-10-01,13:04,第28節,第1日,山形,磐田,NDソフトスタジアム山形,曇,17.1,51,スカパー/e2/スカパー光,7475
13482,2011-10-01,16:03,第28節,第1日,大宮,福岡,NACK5スタジアム大宮,曇,22.2,53,スカパー/e2/スカパー光,7214
13483,2011-10-01,13:04,第28節,第1日,甲府,川崎F,山梨中銀スタジアム,晴のち曇,23.2,38,スカパー/e2/スカパー光/ひかりTV,11377
13484,2011-10-01,15:03,第28節,第1日,新潟,横浜FM,東北電力ビッグスワンスタジアム,曇,17.8,43,スカパー/e2/スカパー光,24439
13485,2011-10-01,13:33,第28節,第1日,広島,神戸,広島ビッグアーチ,晴,22.9,48,スカパー/e2/スカパー光(J SPORTS 4)/中国放送,12706
13486,2011-10-02,15:04,第28節,第2日,仙台,C大阪,ユアテックスタジアム仙台,曇,16.9,54,スカパー/e2/スカパー光/BS,16407
13487,2011-10-02,14:04,第28節,第2日,鹿島,柏,県立カシマサッカースタジアム,曇時々晴,19.9,50,スカパー/e2/スカパー光,21466
13488,2011-10-02,15:04,第28節,第2日,清水,名古屋,アウトソーシングスタジアム日本平,曇,22.6,41,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/静岡放送,20181
13489,2011-10-02,17:04,第28節,第2日,G大阪,浦和,万博記念競技場,曇,18.6,53,スカパー/e2/スカパー光,20053
13490,2011-10-15,16:03,第29節,第1日,浦和,大宮,埼玉スタジアム2002,曇一時雨,21.3,84,スカパー/e2/スカパー光,34654
13491,2011-10-15,15:04,第29節,第1日,横浜FM,広島,日産スタジアム,曇のち晴,25.4,77,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/TBS(単・録),20174
13492,2011-10-15,14:03,第29節,第1日,磐田,鹿島,ヤマハスタジアム(磐田),雨,23.4,92,スカパー/e2/スカパー光/静岡放送,8313
13493,2011-10-15,16:04,第29節,第1日,名古屋,G大阪,名古屋市瑞穂陸上競技場,雨時々曇,21.2,90,スカパー/e2/スカパー光,17481
13494,2011-10-15,13:04,第29節,第1日,C大阪,甲府,キンチョウスタジアム,雨,23.3,76,スカパー/e2/スカパー光/ひかりTV,7501
13495,2011-10-15,16:04,第29節,第1日,神戸,清水,ホームズスタジアム神戸,屋内,24.0,76,スカパー/e2/スカパー光,12706
13496,2011-10-15,16:03,第29節,第1日,福岡,仙台,レベルファイブスタジアム,曇,21.2,65,スカパー/e2/スカパー光/NHK福岡/NHK仙台/ひかりTV,7191
13497,2011-10-16,14:04,第29節,第2日,柏,山形,日立柏サッカー場,晴,27.5,47,スカパー/e2/スカパー光(TBSチャンネル),10361
13498,2011-10-16,15:04,第29節,第2日,川崎F,新潟,等々力陸上競技場,晴,27.6,29,スカパー/e2/スカパー光/BS,16903
13499,2011-10-22,14:03,第30節,第1日,仙台,川崎F,ユアテックスタジアム仙台,雨,20.1,87,スカパー/e2/スカパー光/NHK仙台,15224
13500,2011-10-22,14:04,第30節,第1日,横浜FM,浦和,日産スタジアム,曇一時晴,23.0,76,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,27527
13501,2011-10-22,14:04,第30節,第1日,広島,柏,広島ビッグアーチ,曇のち晴,24.1,67,スカパー/e2/スカパー光/BS/NHK広島/ひかりTV,14450
13502,2011-10-22,14:04,第30節,第1日,山形,G大阪,NDソフトスタジアム山形,曇,20.5,83,スカパー/e2/スカパー光/NHK山形,13573
13503,2011-10-22,17:04,第30節,第1日,鹿島,神戸,県立カシマサッカースタジアム,晴,23.0,86,スカパー/e2/スカパー光,13248
13504,2011-10-22,14:03,第30節,第1日,大宮,名古屋,NACK5スタジアム大宮,曇,20.4,84,スカパー/e2/スカパー光/テレ玉,9200
13505,2011-10-23,14:03,第30節,第2日,新潟,福岡,東北電力ビッグスワンスタジアム,雨,19.7,72,スカパー/e2/スカパー光/ひかりTV,27107
13506,2011-10-23,13:05,第30節,第2日,清水,甲府,アウトソーシングスタジアム日本平,曇のち晴,23.1,82,スカパー/e2/スカパー光/NHK静岡/NHK甲府,19832
13507,2011-10-23,14:03,第30節,第2日,磐田,C大阪,ヤマハスタジアム(磐田),晴,23.6,77,スカパー/e2/スカパー光/静岡放送,9513
13508,2011-11-03,17:03,第31節,第1日,仙台,広島,ユアテックスタジアム仙台,晴,15.3,66,スカパー/e2/スカパー光,17215
13509,2011-11-03,17:03,第31節,第1日,浦和,磐田,埼玉スタジアム2002,曇,18.3,63,スカパー/e2/スカパー光(J SPORTS 4)/テレ玉,34263
13510,2011-11-03,14:03,第31節,第1日,柏,新潟,日立柏サッカー場,曇,21.1,56,スカパー/e2/スカパー光,10623
13511,2011-11-03,14:04,第31節,第1日,甲府,横浜FM,山梨中銀スタジアム,曇,17.7,57,スカパー/e2/スカパー光/BS/NHK甲府,15315
13512,2011-11-03,14:03,第31節,第1日,名古屋,C大阪,豊田スタジアム,曇,21.9,61,スカパー/e2/スカパー光,23677
13513,2011-11-03,14:04,第31節,第1日,G大阪,鹿島,万博記念競技場,曇,24.2,51,スカパー/e2/スカパー光/NHK総合/ひかりTV,20991
13514,2011-11-03,17:03,第31節,第1日,福岡,清水,レベルファイブスタジアム,晴,21.9,75,スカパー/e2/スカパー光,12632
13515,2011-11-03,14:04,第31節,第1日,川崎F,大宮,等々力陸上競技場,曇,22.1,53,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,17556
13516,2011-11-03,17:04,第31節,第1日,神戸,山形,ホームズスタジアム神戸,曇,21.0,61,スカパー/e2/スカパー光/ひかりTV,11420
13517,2011-11-19,17:04,第32節,第1日,山形,福岡,NDソフトスタジアム山形,曇,11.3,87,スカパー/e2/スカパー光,5053
13518,2011-11-19,14:03,第32節,第1日,浦和,仙台,埼玉スタジアム2002,雨,12.8,92,スカパー/e2/スカパー光/テレ玉,30891
13519,2011-11-19,17:03,第32節,第1日,大宮,鹿島,NACK5スタジアム大宮,雨,13.7,84,スカパー/e2/スカパー光(J SPORTS 4),9537
13520,2011-11-19,14:04,第32節,第1日,横浜FM,名古屋,日産スタジアム,雨,19.4,94,スカパー/e2/スカパー光/NHK総合/ひかりTV,23023
13521,2011-11-19,14:04,第32節,第1日,新潟,G大阪,東北電力ビッグスワンスタジアム,雨,17.3,73,スカパー/e2/スカパー光/BS,22990
13522,2011-11-19,14:04,第32節,第1日,磐田,甲府,ヤマハスタジアム(磐田),雨,21.6,93,スカパー/e2/スカパー光,7244
13523,2011-11-19,14:04,第32節,第1日,広島,川崎F,広島ビッグアーチ,曇,19.5,88,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/NHK広島,12041
13524,2011-11-20,13:05,第32節,第2日,清水,柏,アウトソーシングスタジアム日本平,晴,25.6,25,スカパー/e2/スカパー光/BS/テレビ静岡/ひかりTV,19584
13525,2011-11-20,16:04,第32節,第2日,C大阪,神戸,キンチョウスタジアム,晴,15.3,32,スカパー/e2/スカパー光,16030
13526,2011-11-26,14:04,第33節,第1日,鹿島,清水,県立カシマサッカースタジアム,晴時々曇,12.3,48,スカパー/e2/スカパー光/NHK水戸/ひかりTV,21542
13527,2011-11-26,14:04,第33節,第1日,柏,C大阪,日立柏サッカー場,晴時々曇,13.3,35,スカパー/e2/スカパー光/NHK総合,11107
13528,2011-11-26,14:03,第33節,第1日,川崎F,横浜FM,等々力陸上競技場,曇,13.1,30,スカパー/e2/スカパー光(J SPORTS 4),19972
13529,2011-11-26,14:02,第33節,第1日,名古屋,山形,豊田スタジアム,晴,13.4,35,スカパー/e2/スカパー光/BS/ひかりTV,26481
13530,2011-11-26,14:04,第33節,第1日,G大阪,仙台,万博記念競技場,晴,13.6,41,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/毎日放送(録),18001
13531,2011-11-26,17:34,第33節,第1日,広島,大宮,広島ビッグアーチ,晴,7.9,68,スカパー/e2/スカパー光,16779
13532,2011-11-26,17:33,第33節,第1日,福岡,浦和,レベルファイブスタジアム,晴,10.7,65,スカパー/e2/スカパー光,17177
13533,2011-11-27,13:03,第33節,第2日,甲府,新潟,山梨中銀スタジアム,晴,12.9,36,スカパー/e2/スカパー光(J SPORTS 4)/NHK甲府/NHK新潟,13361
13534,2011-11-27,13:04,第33節,第2日,神戸,磐田,ホームズスタジアム神戸,晴,14.8,54,スカパー/e2/スカパー光/NHK神戸,17187
13535,2011-12-03,15:36,第34節,第1日,仙台,神戸,ユアテックスタジアム仙台,雨,11.6,78,スカパー/e2/スカパー光/NHK仙台/NHK神戸/ひかりTV,18575
13536,2011-12-03,15:34,第34節,第1日,山形,広島,NDソフトスタジアム山形,曇,9.6,87,スカパー/e2/スカパー光/NHK山形/NHK広島,7016
13537,2011-12-03,15:35,第34節,第1日,浦和,柏,埼玉スタジアム2002,晴,13.6,86,スカパー/e2/スカパー光/テレ玉/NHK総合,54441
13538,2011-12-03,15:33,第34節,第1日,大宮,甲府,NACK5スタジアム大宮,曇,14.3,82,スカパー/e2/スカパー光(J SPORTS 4)/テレ玉,10628
13539,2011-12-03,15:33,第34節,第1日,横浜FM,鹿島,日産スタジアム,曇時々晴,14.6,76,スカパー/e2/スカパー光/ひかりTV,26973
13540,2011-12-03,15:31,第34節,第1日,新潟,名古屋,東北電力ビッグスワンスタジアム,曇,16.4,60,スカパー/e2/スカパー光/BS/NHK新潟,26300
13541,2011-12-03,15:33,第34節,第1日,清水,G大阪,アウトソーシングスタジアム日本平,曇,16.1,91,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS(録)/TBS(単・録),18670
13542,2011-12-03,15:34,第34節,第1日,磐田,川崎F,ヤマハスタジアム(磐田),曇一時雨,17.6,83,スカパー/e2/スカパー光,12349
13543,2011-12-03,15:34,第34節,第1日,C大阪,福岡,キンチョウスタジアム,曇時々雨,16.3,74,スカパー/e2/スカパー光,11009
13994,2012-03-10,14:04,第1節,第1日,仙台,鹿島,ユアテックスタジアム仙台,雨,3.8,66,スカパー/e2/スカパー光/NHK総合,18250
13995,2012-03-10,14:04,第1節,第1日,名古屋,清水,豊田スタジアム,屋内,12.4,43,スカパー/e2/スカパー光(J SPORTS 4)/NHK名古屋,24316
13996,2012-03-10,14:04,第1節,第1日,G大阪,神戸,万博記念競技場,晴一時雨,11.3,41,スカパー/e2/スカパー光(J SPORTS 1)/NHK大阪,17066
13997,2012-03-10,14:06,第1節,第1日,広島,浦和,広島ビッグアーチ,曇一時雨のち晴,11.4,52,スカパー/e2/スカパー光/NHK広島,29603
13998,2012-03-10,14:04,第1節,第1日,札幌,磐田,札幌ドーム,屋内,22.5,32,スカパー/e2/スカパー光(スカイ・A sports+)/NHK札幌,25353
13999,2012-03-10,14:05,第1節,第1日,鳥栖,C大阪,ベストアメニティスタジアム,晴,14.5,33,スカパー/e2/スカパー光/NHK佐賀,11283
14000,2012-03-10,17:05,第1節,第1日,川崎F,新潟,等々力陸上競技場,曇,7.1,65,スカパー/e2/スカパー光,18920
14001,2012-03-10,19:04,第1節,第1日,大宮,FC東京,NACK5スタジアム大宮,曇,9.2,57,スカパー/e2/スカパー光/NHK BS1,11437
14002,2012-03-11,14:04,第1節,第2日,柏,横浜FM,日立柏サッカー場,晴時々曇,12.1,46,スカパー/e2/スカパー光(TBSチャンネル),13082
14003,2012-03-17,14:04,第2節,第1日,鹿島,川崎F,県立カシマサッカースタジアム,雨,13.3,86,スカパー/e2/スカパー光/NHK水戸,19010
14004,2012-03-17,14:04,第2節,第1日,浦和,柏,埼玉スタジアム2002,雨のち曇,7.2,79,スカパー/e2/スカパー光/NHK総合,41069
14005,2012-03-17,14:03,第2節,第1日,横浜FM,仙台,日産スタジアム,雨,6.4,80,スカパー/e2/スカパー光(TBSチャンネル),19488
14006,2012-03-17,14:03,第2節,第1日,新潟,大宮,東北電力ビッグスワンスタジアム,雨,11.0,68,スカパー/e2/スカパー光(スカイ・A sports+)/新潟総合テレビ,26294
14007,2012-03-17,14:04,第2節,第1日,C大阪,G大阪,大阪長居スタジアム,曇,17.1,70,スカパー/e2/スカパー光(J SPORTS 1)/NHK大阪,30764
14008,2012-03-17,15:04,第2節,第1日,清水,広島,アウトソーシングスタジアム日本平,雨,11.5,95,スカパー/e2/スカパー光(J SPORTS 4)/テレビ静岡,13231
14009,2012-03-17,17:04,第2節,第1日,磐田,鳥栖,ヤマハスタジアム(磐田),雨,15.1,95,スカパー/e2/スカパー光,10653
14010,2012-03-17,17:06,第2節,第1日,神戸,札幌,ホームズスタジアム神戸,屋内,17.2,70,スカパー/e2/スカパー光,14036
14011,2012-03-17,19:04,第2節,第1日,FC東京,名古屋,味の素スタジアム,雨のち曇,7.6,83,スカパー/e2/スカパー光/NHK BS1/TOKYO MX,21757
14012,2012-03-24,13:03,第3節,第1日,仙台,大宮,ユアテックスタジアム仙台,曇時々雨,8.9,57,スカパー/e2/スカパー光(J SPORTS 1),11831
14013,2012-03-24,13:04,第3節,第1日,広島,鹿島,広島ビッグアーチ,曇時々晴,10.6,60,スカパー/e2/スカパー光,14349
14014,2012-03-24,14:04,第3節,第1日,川崎F,C大阪,等々力陸上競技場,雨のち曇,10.3,77,スカパー/e2/スカパー光/NHK BS1,14777
14015,2012-03-24,14:04,第3節,第1日,神戸,FC東京,ホームズスタジアム神戸,晴,12.4,51,スカパー/e2/スカパー光(TBSチャンネル),11839
14016,2012-03-24,15:04,第3節,第1日,鳥栖,横浜FM,ベストアメニティスタジアム,晴,12.7,30,スカパー/e2/スカパー光(スカイ・A sports+),10611
14017,2012-03-24,16:03,第3節,第1日,札幌,浦和,札幌ドーム,屋内,20.6,35,スカパー/e2/スカパー光,20192
14018,2012-03-24,19:04,第3節,第1日,柏,清水,日立柏サッカー場,晴,8.6,52,スカパー/e2/スカパー光/NHK BS1,12209
14019,2012-03-25,16:03,第3節,第2日,名古屋,新潟,名古屋市瑞穂陸上競技場,晴時々曇,6.4,58,スカパー/e2/スカパー光,10603
14020,2012-03-25,19:03,第3節,第2日,G大阪,磐田,万博記念競技場,曇,4.6,56,スカパー/e2/スカパー光,15072
14021,2012-03-31,13:03,第4節,第1日,大宮,名古屋,NACK5スタジアム大宮,曇のち雨,18.0,73,スカパー/e2/スカパー光,7936
14022,2012-03-31,14:04,第4節,第1日,FC東京,広島,味の素スタジアム,雨,16.3,82,スカパー/e2/スカパー光(J SPORTS 4)/TOKYO MX(録),16229
14023,2012-03-31,15:03,第4節,第1日,浦和,川崎F,埼玉スタジアム2002,雨,10.0,65,スカパー/e2/スカパー光/テレ玉,25743
14024,2012-03-31,15:04,第4節,第1日,磐田,柏,ヤマハスタジアム(磐田),晴,12.8,62,スカパー/e2/スカパー光/静岡放送,9042
14025,2012-03-31,15:04,第4節,第1日,C大阪,仙台,キンチョウスタジアム,雨のち晴,12.4,49,スカパー/e2/スカパー光(TBSチャンネル),9598
14026,2012-03-31,16:03,第4節,第1日,新潟,G大阪,東北電力ビッグスワンスタジアム,雨,7.1,64,スカパー/e2/スカパー光,16836
14027,2012-03-31,18:34,第4節,第1日,清水,札幌,アウトソーシングスタジアム日本平,晴,10.9,47,スカパー/e2/スカパー光,14216
14028,2012-03-31,19:03,第4節,第1日,横浜FM,鹿島,日産スタジアム,曇のち雨,9.4,50,スカパー/e2/スカパー光(スカイ・A sports+),22126
14029,2012-03-31,19:04,第4節,第1日,鳥栖,神戸,ベストアメニティスタジアム,晴,10.1,25,スカパー/e2/スカパー光/NHK BS1,7719
14030,2012-04-07,14:05,第5節,第1日,札幌,柏,札幌ドーム,屋内,20.8,32,スカパー/e2/スカパー光/NHK BS1,14023
14031,2012-04-07,14:03,第5節,第1日,仙台,磐田,ユアテックスタジアム仙台,曇,6.1,53,スカパー/e2/スカパー光/NHK仙台/NHK静岡,13147
14032,2012-04-07,14:03,第5節,第1日,名古屋,鳥栖,豊田スタジアム,晴,9.6,26,スカパー/e2/スカパー光(J SPORTS 4)/NHK名古屋/NHK佐賀,13824
14033,2012-04-07,14:04,第5節,第1日,神戸,清水,ホームズスタジアム神戸,晴,12.0,28,スカパー/e2/スカパー光,12709
14034,2012-04-07,15:04,第5節,第1日,新潟,横浜FM,東北電力ビッグスワンスタジアム,曇,3.4,63,スカパー/e2/スカパー光(スカイ・A sports+)/NHK新潟,15854
14035,2012-04-07,16:03,第5節,第1日,大宮,C大阪,NACK5スタジアム大宮,曇,9.8,20,スカパー/e2/スカパー光(TBSチャンネル),8180
14036,2012-04-07,17:04,第5節,第1日,鹿島,浦和,県立カシマサッカースタジアム,晴のち曇,9.3,31,スカパー/e2/スカパー光,23507
14037,2012-04-07,19:04,第5節,第1日,広島,G大阪,広島ビッグアーチ,晴,3.4,76,スカパー/e2/スカパー光/NHK BS1,12318
14038,2012-04-08,16:03,第5節,第2日,川崎F,FC東京,等々力陸上競技場,晴,12.9,35,スカパー/e2/スカパー光,20996
14039,2012-04-14,13:03,第6節,第1日,柏,仙台,日立柏サッカー場,雨,10.2,93,スカパー/e2/スカパー光(J SPORTS 4),12318
14040,2012-04-14,13:04,第6節,第1日,FC東京,鹿島,味の素スタジアム,雨,10.3,87,スカパー/e2/スカパー光,19279
14041,2012-04-14,14:03,第6節,第1日,横浜FM,大宮,ニッパツ三ツ沢球技場,雨,11.6,80,スカパー/e2/スカパー光(TBSチャンネル),7101
14042,2012-04-14,15:04,第6節,第1日,浦和,神戸,埼玉スタジアム2002,雨,10.4,78,スカパー/e2/スカパー光(J SPORTS 1)/テレ玉,25894
14043,2012-04-14,16:04,第6節,第1日,清水,磐田,アウトソーシングスタジアム日本平,雨,14.0,76,スカパー/e2/スカパー光,16334
14044,2012-04-14,16:03,第6節,第1日,名古屋,札幌,豊田スタジアム,屋内,15.4,70,スカパー/e2/スカパー光,12896
14045,2012-04-14,18:34,第6節,第1日,鳥栖,広島,ベストアメニティスタジアム,晴,15.5,54,スカパー/e2/スカパー光,9735
14046,2012-04-14,19:04,第6節,第1日,G大阪,川崎F,万博記念競技場,晴,11.8,43,スカパー/e2/スカパー光/NHK BS1,17134
14047,2012-04-14,19:04,第6節,第1日,C大阪,新潟,キンチョウスタジアム,晴,13.6,43,スカパー/e2/スカパー光(スカイ・A sports+),9154
14048,2012-04-21,14:04,第7節,第1日,札幌,川崎F,札幌ドーム,屋内,22.3,36,スカパー/e2/スカパー光(J SPORTS 4)/NHK札幌,11119
14049,2012-04-21,14:03,第7節,第1日,磐田,横浜FM,ヤマハスタジアム(磐田),晴,19.9,53,スカパー/e2/スカパー光/静岡放送,11965
14050,2012-04-21,14:04,第7節,第1日,神戸,柏,ホームズスタジアム神戸,晴,22.3,47,スカパー/e2/スカパー光/NHK神戸,10859
14051,2012-04-21,14:05,第7節,第1日,広島,名古屋,広島ビッグアーチ,曇,19.9,65,スカパー/e2/スカパー光/NHK BS1,11123
